name,date,star,comment
Nur Siyam,17 Desember 2024,2,"game nya bagus tpi syg banyak eror nya,trs jg klo main rank selalu di kasih tim drak sistem,cape tau main rank ketemunya tim jlk trs,tim lawan nya bagus tim kita nya jlk,tolonglah monton eror sma tim nya di benerin,jgn di kasih tim drak sistem mulu"
asep dendi,20 November 2024,1,"Mana kompensasi event The Navigator nya moonton? Gua udah top up 500 DM ga dapet token tambahan, katanya tgl 20 jam 3 sore tapi smpe skrg belum ada aja kompensasinya"
Hendrayani Atmojo (Ronggolawe),28 September 2024,1,"musuhnya tidak sesuai, heronya terlalu kuat pertandingan tidak sesuai tim lawan jauh lebih unggul dari pada tim saya dan cara bermain tim saya seperti computer dongo, beban, buta map, dark sistem ( sistem moonton rusak mending pindah ke honor of king) diusahakan perbaiki sistem agar tim lawan dan tim saya seimbang"
Rizyq,25 November 2024,2,"Semenjak update ini keluhan nya di sinyal Tolong sinyal nya di perbaiki, padahal sinyal ku kenceng,tapi tetap ngelag.padahal sebelum update bagus bagus aja. Dan ini sangat menggangu player apalagi Saya, Jadi nya tidak fokus mau bermain."
tiah ayudewe,11 November 2024,5,"Bagus sih ni game TPI pas ngeleg jalan sendiri terus hp juga ikutan lemot jir Its okey game seru yg penting jago aja biar ga di katain beban,kroco,ga guna"
Dika,14 Desember 2024,5,"Game nya bagus banget bjir lah!! Tapi tolong untuk jaringan di optimalkab ya bjir, karna suka lag, terus sistem machmaking nya masih kurang tolong di optimalkan, sama satu lagi, kalo bisa ditambahin map nya biar gk bosen, sama creep nya dibikin lebih variasi"
Leon Moli,16 Desember 2024,1,"Pembagian tim yang tidak adil, masa tim lawan ex imo semua, giliran tim sendiri dapet yang bot, suka ngeleg padahal jaringan lagi bagus, tim lawan kebanyakan kompak giliran tim sendiri enggak kompak, matchmaking yang lama giliran mau ngeclaim event malah langsung dapet tim kan aneh, Tolong lah perbaiki montoon bikin lah lawan yang sepadan jangan yang tidak sepadan, cape montoon losestreak terus gara gara tim yang enggak sepadan!!!"
Suna Iroh,18 Desember 2024,1,"masa gw di ksi musuh yg kg ngotak, menang sekali kalah 10 kali, kan anj bgt, dari tadi gw maen kg ad yg menang sama sekali, udh malah di kasih tim dark sistem, mm nya ada 2 lah g ad jungle, aneh².cape bgt mending gw maen game HOK cape soalnya ama monton di kasih lose track bae najis"
Aufa azizul hakim Hakim,6 Desember 2024,5,"game ini sangat menyenangkan dimainkan, cuma untuk give skin dari moonton kurang banyak tidak seperti game sebelah mohon di pikirkan kembali agar lebih banyak pemain yang memainkan game ini"
awaazhedaaa 123,16 Desember 2024,1,Apalah ini game dikasih lawan yang jago² gua menang pun paling sekali kalah berkali kali naik mitik pun susah tim pada ngetrol saber roam dan masih banyak lagi apalah monton ni lasih lah lawan yang mudah😒
Shendy Fly,14 Desember 2024,1,"Game burik, busuk. Untuk developer perbaiki game kau ini. Jgn mau uang nya aja. Byk kali bug nya. GK cocok untuk kelas dunia game ini. Perbaiki kamu bug kamu ini. Anjeng anjeng tolong bagusi kamu, bug bug kamu ini"
Qiana Alisha,30 November 2024,1,"moonton,kenapa saya selalu di beri tim yang buruk,saya sudah punya tim bagus tapi selalu ada saja yang feed dan saya juga bermain bagus tidak feed tidak afk,atau biasanya ada juga yang afk,masuk turret musuh,recal di dalam base,recal saat hp penuh,berkata kasar, menggangu saat saya sedang buff,dan yang membuat saya kesal adalah jaringan yang membuat permainan menjadi tidak menyenangkan karena itu memperlambat game saya dan memperburuk keadaan gamenya,saya pernah afk karena itu.fu*k you moonton"
Asep Beni,18 November 2024,1,"Kalo bikin sistem yang bener,, gw main mc pake combo apa aja, mau combo mid tier atau top tier juga tetep kalah tuh , dan juga kalah nya sama combo low tier Kalo gak percaya liat history akun gw moonton (Sev Benny)"
Dony Satria,10 Oktober 2024,3,"untuk sekarang sihh ga terlalu enak main mobile legend karna ada bug koneksi, jaringan saya bagus sama sekali tetapi tiba-tiba ngelag-ngelag tolong diperbaiki lagi kritik saya itu aja sih semoga diperbaiki"
Regtu Ryug,15 Desember 2024,5,"Jaringan tolong donk diperbaiki ,bug parah ini banyak bnget pemain yang Ng cheat jaringan boss, pas war jaringnya suka hilang"
Ikhsan Putra,9 November 2024,1,"Gw kira hp gw yg kentang, ganti hp bagus ram besar pas main msh ngawur, eh ternyata dicurangi sistem apk nya sendiri, kacau kacau. Contoh ngulti musuh didepan ulti ke belakang padahal udh jelas gw arahin ulti ke musuh. Permainan andil tp sistemnya sendiri yg mencurangi. payah"
Reynanda Aditiya,12 November 2024,4,aku kasih 4 bintang karena sekarang napa jadi banyak dari sistem buat moonton tolong kurangin dari sistem gua capek main kalah mulu sampe lo streak 24 kali tolong kurangin dari sistem
laxus juviana,19 September 2024,3,"Tolong dong moonton!!! Kalau system matchmaking solo player nya itu disamakan kekuatan dari tim sendiri dengan musuhnya, jangan berbanding 20 : 80, tidak fair, banyak player yg pindah ke game sebelah kalau begitu terus"
Faiz Faiz,19 November 2024,1,"Server gk bener,sebelum main udh tes jaringan dan hasilnya lancar giliran udh masuk match jaringan jelek,ganti wifi biar bagus malah ngebug gamenya"
Andrianno Fadhilah,5 Desember 2024,4,Ini game sangat bagus ini game juga yang menemani saya waktu kecil tapi sayangnya masih ada bug bug yang Terlewat dan kasih lawan yang mudah mohonnya moonton
M.ABID ALFAHMI,13 Desember 2024,5,Gamenya bagus sih tapi ada masalah soal jaringan padahal jaringan baik pas in game ngelag jadi tolong di perbaiki ya devloper🙏😁
Raditya D Gunawan,27 November 2024,2,maaf saya buat jd bintang 2 karena sering kursor error saat main dan tidak bisa ketik chat seperti lag ping merah. sampai afk mohon di cek dan di perbaiki ya.thankz...
RzlL. xd,16 November 2024,1,"Tolong bug misi top up 11.11 benerin lagi, aku udah terlanjur top up 500 DM, pas misi event nya udah di fix malah tiket misi top up nya nggak bisa di klaim, aneh lu balikin duit gua"
Zaenal Kaliwunngu13,14 Desember 2024,5,Sekarang sudah bagus dari sudah ada wallpaper animasi tapi ada kekurangan nya juga terutama pada saat pertandingan ngelag padahal 4G kedua match terlalu lama bahkan sampai 2 menit
Adit,4 Desember 2024,1,"Makin kesini makin aneh,kenapa player sering ditemukan dengan dark system ya?apakah tidak bisa diperbaiki?buat player solo sangat menderita kalo di rank,terlalu banyak dark sistem,kecewa gw,mitic masih aja banyak dark sistem konyol sekali"
Maman 1899,18 November 2024,5,Bintang lima karna grafik mantap dan tolong kalo di epik musuh digampangin yah ☺soalnya aku masih pemula.
Habib husain Husain musthofa,10 November 2024,1,"game yang sangat mantap ramah tamah bisa di mainkan berbagai ras,ras manusia kuda,manusia banteng,banteng merah,mantap dah pokoknya banyak sekali anomali di game ini terutama jawa dan sunda pick hero sesukanya saya sangat merekomendasikan game ini jika anda ingin menjadi manusia toxic karena game ini sangat adil contohnya saja saya saya menang sekali terus di kasih kalah 3 kali 3 kali mvp di rank honor saya heran kenapa ada anomali pick layla tapi bisa mati 12 itu saja yang ingin saya ulas 😘🥰"
Pengguna Google,1 Desember 2024,1,"Tolong perbaiki bug analog dan bug pingnya. Analognya gak mau gerak padahal sudah di arahin. Wifi di rumah aman tapi ping saya merah, saya ganti pakai data seluler pun sama saja padahal 4G."
MR A,28 September 2024,4,Aku suka update dan event yang ditawarkan game ini tapi tolong jangan diper berat lagi dong aplikasi nya kasian memori saya dan ga semua smartphone memiliki memory yang besar apalagi setiap update ukuran aplikasinya makin besar sekarang aja dah tembus 6-7 GB saya juga mau download aplikasi lain tolong update berikutnya mobile legend bisa jadi lebih ringan ga masalah mau skin nya jadi kotak-kotak daripada saya uninstall game ini
Ach Rizky,18 November 2024,1,Gw gak terima uang gw hangus gw top up cuman buat spin malah gak dpt tiketnya mau nunggu sampe kapan? Sampe eventnya selesai? Trs gw top up buat apa? Plisss ini sih ngerugiin bngt minimal di kasih kepastian kek
aza abcde,17 November 2024,3,"selalu diberi musuh yg tidak setara, dan selalu mendapatkan defeat padahal permainan saya bagus, dan ini sangat nge-bug sekali, tolong diperbaiki yaa, tpi makasih karna ml satu""nya permainan yg buat sya kecanduan untuk bermain dan satu""nya permainan plg bgs dri semua permainan yg pernah sya mainin"
Juliana Bogar,20 Oktober 2024,1,"Awal sih bagus,menang smpe berkali kali,tapi lama2 malah kalah banyak belum lagi sistem memberikan lawan yang ngga masuk di akal,di tambah jaringan yg di ML suka nge lag,sistem pin yg sellu buruk,,padahal jaringn di aplikasi lain bagus,,jadi males main ML tau gitu dah pindh ke honor ajaa🤧."
Joy Somalinggi,15 November 2024,4,"Saya bermain game ini sudah cukup lama , dari game ini saya mendapatkan banyak teman , dan hal seru lainnya , tapi semenjak awal februari sinyal wifi saya saat bermain game mobile legends menjadi jump yang tidak berturan , saya berharap bisa bermain game ini dengan ping yang lancar seperti dulu , sudah berbagai cara saya lakukan untuk membuat normal ping saya , akan tetapi tidak membuahkan hasil , saya berharap saya bisa bermain game ini dengan rasa nyaman tampa sinyal yang naik turun , trmksh"
Riama Sihite,26 November 2024,1,Gem nya bagus tepi kalo ngasih musuh ngotak lah bang masa musuh gua kaya mitik sedang kan aku masih epik jadi tolong di perbaiki gem nya iya kalo masih mau banyak yang main ni .sama jaringan nya juga kuran bagus padahal di kampung gua jaringan lancar (dasar gem sampah kaya sampah yang ada di jalanan
See? ZRG,15 Oktober 2024,1,"Sebenarnya gamenya bagus sekali tetapi saya masih mendapatkan kendala masalah Match yang agak mengganggu dengan adanya player tier rendah bergabung ke tim saya, contohnya rank epik dan saya sedang di rank legend... Hal ini mengganggu karena mengganggu tier di game yang rank lebih rendah terkadang kurang pehaman tentang draft pick dan asal-asalan pick Hero ""tanpa berfikir dua kali"" saya hanya meminta Komplain Ke moonton pembuat Mobile legend untuk memperbaiki sistem ranking di game agar Enak..."
Ammar Alfaridzi,11 Desember 2024,5,makasih moonton dah ngerayain hari ulang tahun aku dan buat gamenya sangat bagus pokoknya game satu ini bikin nostalgia itu aja sekali lagi makasih moonton buat hadiahnya.
Ml Bambang,18 Desember 2024,1,"Game rusak jaringan di dalam game jelek padalhan di aplikasi lain bagus, kalo ngasih tim yang bener lah masak di kasih tim yang suka ngtroll, kalo ngasih tim yang bener monton"
Eits Hehe,22 November 2024,1,"Sumpah demi apapun makin ke sini game ini makin tidak masuk akal, terutama persoalan tim yang tidak pernah adil atau sebanding dengan musuh ibaratnya warior vs glory, kita di kasih tim warior terus dan musuh glory terus, ini adilnya dimana? Apakah sistemnya tidak mampu atau tidak bakalan mampu? Dan persoalan jaringan yang tiba2 ping saat war sementara sinyal dan ponsel sudah memenuhi kapasitas masa masih ping pada saat war? Ini bukan lagi soal sinyal dan ponsel melainkan game itu sendiri."
Nabila Rahayu,15 November 2024,1,"Sistem nya perbaikin, player saat match making dapet role yang sama, tiap mau naik ke rank baru selalu di kasih kyk gitu, berujung kalah, udah 5 kali terus-terusan gitu dan terjadi nya cuma pas mau naik ke rank baru, tolong perbaiki sistem nya, konyol banget"
Ahmad Ahmad,5 November 2024,1,"tolong monton lebih di perhatikan kembali dari segi match making terkadang sering mendapatkan teman satu tim bot (komputer aneh), saya selalu mendapatkan tim yang jauh lebih buruh cara bermainnya dari saya tolong lebih di perhatikan kembali soal match making dan para player"
Fikri Abdi hakam,7 November 2024,1,Kalo bikin game yang bener lu ngasih tim yang gak bisa maen tapi musuh lu kasih tim yg bagus gw rate game 1/5 lain kali kalo ngasih tim yang niat jangan kasih dark sistem mending kalo bisa maen ini gak bisa maen greget gw am lu moonton astaghfirullah
Muhammad Aziz,21 November 2024,3,"Game udah bagus menyenangkan, Overall oke... Cuma 1 saran saya bikin sistem yang mendeteksi laporan dari seorang player untuk TIM random yang sengaja Ngetroll tolong dikenakan sanksi Ban 1 minggu dari permainan. Soalnya kasus ini lebih berat dari AFK, Afk suren Infalid. Orang ngetrol mau ngapain lagi kita? Karena mereka ngga banyak Death, ya karena cuma ngetrol gangu temen, jadi laporan kita tidak berguna(TOLONG DIBACA INI DAN KASIH TINDAK LANJUT)"
Reffal Andriansyah,29 November 2024,1,Game kikir jaringan gk pernah stabil kasih lawan gk ngotak tim sendiri malah dark sistem kapok maen game ini gk ada gunanya game yg seharusnya buat seru ini malah buat darah tinggi dasar game kikir
Maulana Elvan Tamami,14 Agustus 2024,1,"sinyal makin kacau ping 4 ms dalam sedetik bisa berubah 240 ms, mengganggu saat bermain yang tiba"" mendapatkan 240 ms wifi saya baik"" saja semua sangan lancar, tp belakangan ini game sampah ini sangat buruk dimasalah jaringan ping 4-6 ms tp berubah jd 240 ms itu terjadi dalam 3 menit sekali"
Victor Vielanz,24 Oktober 2024,1,"Game sampah , main di rank legend 4 dapat tim epic 2 , dark sistem dari moonton ngerusak permainan , mending uninstall game ini dan berpindah di game AOV atau HOK . Game ini sampah dan udah ketinggalan zaman , mohon semua nya segera tinggalkan game kusam ini , dark sistem merusak permainan dan di pantas di install di handphone kalian , game buruk !!!"
Aldo Buntang,6 Desember 2024,1,"Kalo kasih tim itu yang bener, dapat tim kau kasih tlol semua. DEFEAT mulu kena dark sistem Monton. Gak rekomend banget, udah capek capek top up main bertahun tahun. Al Hasil di dark sistem tim lol semua. Makan tu bintang satu, game elit, menang sulit!"
Oky Saputra,5 Desember 2024,2,main solo slalu di kasih tim sampah yang ga bisa main mulu...giliran musuh nya jago2 semua... player sampah masih banyak berkeliaran di game ini...itu lah cacat nya game ini..
Bair Xranca,7 September 2024,1,gameplay tidak sesuai kita sering di kasi tim yang gak bisa main. sedangkan tim lawan sanggat berbeda gameplaybenerinlagi monton!. buatkalian mending pindah HOK ajaa!! ini game rus*kk!
Agil Siva,21 November 2024,1,"Game rate tertinggi tapi terlalu bnyak upaya ke skin lah animasi lah,,, tapi di In game bnyak yg ngeluh ping gk stabil,,, dri dlu gk ada perbaikan buat kesitu kah,,,molor terus manajemen nya nih,,,"
Tuti Yulianti,21 November 2024,1,Sayaberi bintang satu karena musuhnya terlalu sulit udah naik legen 4 bintang 3 turun ke epic 1 dikasi tim bot tapi tim musuh jago jago saya udah semangatin tim saya tetep aja kalah pokoknya ini game terlalu sulit🤬🤬🤬🤬🤬🤬🤬
Eek,9 Desember 2024,4,"Lama"" nih player ml pindah ke game sebelah kayaknya Soalnya digame sebelah suka kasih skin sma hero dan yg lebih penting macthing nya bagus Sedangkan di mlbb kita bahkan susah cari tim yg baik' saja malah kita sering ketemu tim yg ngetroll ga jelas sebaik'nya kamu bermain kalo tim tidak mau bekerja sama sudah pasti ga bakal menang soalnya ini game MOBA ,masa iya kita harus main sama tim yg bodoh ' semua isinya kan! Moonton gimana coba kasih matching nya?, kalaupun kita ketemu tim pro juga jarang"
Jalaludin Nur,15 Desember 2024,1,Wajar orang pindah ke hok lu kasih game isinya dark sistem semua. Jadi gausah heran orang pindah ke hok player ml g butuh skin gratis butuh kenyamanan bermain aja kalo ada hewan maen ml gimana cara dapet Kenyamanan mikir lain kali developer tolong di benahi lagi kayaknya percuma gua kayak gini soalnya developer nya juga tolol
Stepfani Yolanda Silitonga,16 Oktober 2024,1,"Game yang menimbulkan Emosi dan merusak mental. Padahal tinggal 1 bintang lagi untuk naik ke Level Rank selanjutnya tapi kenapa mesti di Kasih lose streak 4-6 kali. Kenapa harus menang,naik,kalah lagi begitu terus, kapan mau mencapai Rank selanjutnya apabila seperti ini. Sistem yang tidak bermutu."
Thoriq Dwitama,5 Oktober 2024,1,Game apa sih ini cokk cape bgt gua asli buat player solo gila banget moonton dapet tim yang ga bener mulu sumpah jujur jujuran klo soal pemilihan tim lebih baik HOK di banding ML sebagai player solo sangat kecewa karna tidak ada perubahan nya sama sekali dari dulu tolong dong moonton dengar suara kami dari player solo ranked cape bgt tolong perbaiki dan bedain mana yang bisa main sama yang enggak!!!!
