name,date,star,comment
Danda Putra,6 Agustus 2024,1,"Game yang buruk terutama untuk pertemuan tim pada saat 5v5 terlalu buruk dan tidak imbang yang membuat pengalaman bermain seperti bermain game sampah, saya telah bermain sampai rank Diamond dan sudah 300 lebih pertandingan sehingga dari kesimpulan yang saya dapat dari pertandingan yang telah saya dapatkan ""GAME INI SAMPAH UNTUK KESEIMBANGAN MATCH NYA"" Lebih baik satu tim dengan Bot grand master dibandingkan playar."
Raa,13 Desember 2024,1,"Kenapa selalu saja menghubungkan kembali/lag saat akan bermain? Itu memberikan rasa yang tidak nyaman saat bermain, tolong perbaiki ini"
Azri Achmad,12 November 2024,2,"Kalo bisa tim nya yang indo aja,jangan dari luar indo,kalo dari luar indo kadang kga bisa maen"
NabilAja,6 Desember 2024,3,"event yang seharusnya udah keluar di tanggal yang sudah di tentukan, masih ada sedikit bag seperti tiba-tiba hilang atau sudah tdk ada di daftar event"
eva ginting,1 November 2024,5,"Jujur gw suka banget sama hok ini tetapi kalau bisa pas kemerdekaan 17 Agustus Indonesia keluarin juga lah event Afo itu lagi gw gak kedapatan skin afonya🙃,tapi saya suka karena game ini menyediakan skin gratis untuk player yang baru main,mantap developer teruskan perjuanganmu👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
Miyura Takeshi,7 Desember 2024,1,"Sistem matching yang gak sesuai rules , main tier Epic bisa digabungin sama tier Master udah gitu bot player lagi heran banget , kalo gitu untuk apa rules batasan party mending gak usah dibikin sekalian"
haisyam almer,8 November 2024,1,Tolong dong kalau saat bermain ranked dikasih musuh nya yang seimbang dong. Lama² nih game mirip game sebelah kebanyakan dark sistem
Afief C. Rahman,1 Oktober 2024,5,Lagi ada bug resource download sudah saya laporkan via in game tapi belum ada jawaban atau pembenahan. Download an sudah full tapi tidak menginstall malah terdapat tulisan unduh lagi tapi sudah full? Sudah saya coba uninstal terus instal ulang bisa tapi besoknya balik lagi gitu.
Bintang Al Rasyid,4 Januari 2025,3,"Game yang sebenarnya bagus, saya sangat suka. Namun, ukuran penyimpanan yang terlalu besar membuat saya terpaksa menguninstall game ini."
Citra Rahayuning,9 Januari 2025,5,ga bisa berkata kata walaupun gamenya aga berat tapi bagus bangettttttt
Herman ODA13,11 Januari 2025,1,jaringan sangat tidak stabil pdahl sinyal bagus sangT mengecewakan
Muhammad Rois,9 Desember 2024,1,Tolong matikan getaran layar nya buat hp kentang Sangat patah-patah tolong tambahin fitur nya
Mifta Rohim,11 Januari 2025,1,"Gameplay oke mekanik juga oke permasalahan untuk laporan pemain yang tidak berkontribusi dan melakukan trolling tidak dapat dilaporkan pasti mendapat feedback ""pemain tidak melanggar peraturan atau apalah itu"""
Jeya Anggika,14 Januari 2025,5,"baguss dan player nya ramah,tidak ada bug sama sekali"
Master Soax,27 Juli 2024,5,"Setelah update knp hasil pertandingan nya berubah? Yg dulunya kelihatan hasil dapetin pentakil, tripel kill bahkan nvp? Sekarang cuma sekedar angka apa ini bug? Atau di update oleh developer.. mohon ini di selesaikan masalah nya.alasanya klo para editor gak ada kelihatan hasil seperti penjelasan di atas .. serasa aneh dan ada yg kurang.. cukup sekian terimakasih"
Rimasanjuu,9 Januari 2025,5,Lebih gampang dimainin daripada ML. Soalnya lane gk bakal rebutan. Kecuali kalo ketemu player Pinoy yang pilih Houyi Clash Lane
My My,9 Januari 2025,4,"q ngasih 4 bintang dl krn baru main, klo gamenya gk bnyk bug nnti q tambahin bintangnya"
Ahmad Saugi,25 November 2024,1,Oy dev timi bisa g si dari sistem yang ada di rank diamond di ilangin aku main ketemu tim yang kalo main dah kaya bocah tantrum tolong dong dark system nya di ilangin sedikit demi sedikit pun gpp plsss lah timiii
Paidi Arma,26 Oktober 2024,1,"Semakin tidak jelas game ini,team dapat server aneh aneh,di ranked tier grandmaster bisa dapat teman platinum! Pindah mobile legend saja."
Dii Rhidho,6 Agustus 2024,5,"game nya seru banget cuma yang jadi masalah nya tuh kenapa matchmaking nya kadang enggak sesuai sama rank kita, misal saya GM dapet tim yang master atau diamond dan musuh nya malah yang lebih tinggi dari kita"
Zaki Ardiansyah,30 Juli 2024,5,"Yang paling kusuka adalah sistem pembagian role sebelum match dimulai, jadi gak ada yang namanya rebutan role in game, kalaupun ada yang tetep maksa bisa dilaporin. Dan juga untuk skin efeknya sangat berasa, bahkan beberapa skin sudah mendapat voice berbeda meskipun tag nya masih rare."
Ahmad Efendy,3 Desember 2024,5,Tolong perbaiki recal bawaan skin yang bercampur atau muncul bersamaan dengan recal yang kita pilih di pengaturan
komang sulamsa,10 Januari 2025,5,"dowlod aja lah gak usah mikir disini selalu banyak updetan baru evetn skin gratis heronya mudah diamainin,"
Alfin Frestanto,9 Januari 2025,2,"System report tidak berjalan semestinya, masa iya jelas"" Afk,feeder bahkan ucap seronok masih di bebaskan gak ada pinaltinya. Sorry saya kurangin dari *5 jadi *2."
SebutsajaSESEORANG,6 Januari 2025,2,tolonglah Sistem banned untuk rank granmaster ke atas di buat 5 hero untuk masing masing tim.
Malah Fatimah,5 Januari 2025,1,"Game burik, susah naik tier, 100 pertandingan cuma naik turun di diamond 1,2,3 doang, gak imbang pembagian matcnya. Otw uninstal capek"
Gilang Mursit,29 Desember 2024,3,Masalah jaringan belum diperbaiki padahal bagus sinyal tidak hujan atau bug saat login akun keluar sendiri
Irfans Yusuf,9 Januari 2025,5,"Tolong matchmaking nya dibenerin lagi, masa ketemu sunbin tier platinum (bot) tapi musuhnya 4 orang epic b70 keatas"
Olin Roulina,9 Januari 2025,4,Bagus sih tapi waktu aku pake skin nya gak bisa malah waktu main nya masih yg klasik nya
Ṃ͢P͡A͙٠ Jeans,4 Januari 2025,5,"Bagus sih, tp memang kok kenapa dapet tim buta map, support malah kadang cmn bantu satu teman kocak, good. Yang mau mabar add y. Cr aj PrinzJ🙂"
guardian angel,9 Januari 2025,4,Gamenya sudah bagus semoga kedepannya tampilan skin bisa lebih hd dari entrance dan tampilan in gamenya
Tian,20 Desember 2024,1,"banyak yang afk di master. lbih bagus bot daripada player, selain yang afk internet juga buruk wifi atau data sama"" jelek"
Wanz Tarou,4 Januari 2025,1,"dari master 1 ke GM dapat tim jelek selalu, dan gw yg jadi MVP nya.... ratusan match berlalu kenapa stuck master 1 dan gak naik ke GM"
Don Cornero,24 Desember 2024,1,"setiap main terutama rank ping tidak stabil fps drop, fpsnya drop terus walaupun ping sudah setabil"
Devan Athafauzan,26 Desember 2024,1,"Gk jelas tiba yiba sinya suka lag sendiri, padahal udh pake WiFi, wifi nya jg aman² aja"
Lintang Samudra,8 Januari 2025,1,"match tidak seimbang ,jaringan sering buruk padahal pakai data plus wifi .. siap-siap jadi dead game di asean hokmok"
Yuyun Yuningsih,8 Januari 2025,3,Aneh gak jelas aplikasi nya ngelag padahal data ku full aneh mending main Mobil Legends bang bang dari pada ini ngeleg terus
Annisa,10 Januari 2025,5,Visual nya manjain bngt minus nya Hero lama ga di revamp nih Tencent
Arif Rahmatdian,7 Januari 2025,1,Jangan download aplikasi ini ga bagus sistem nya suka ngelek sendiri terus ga bisa masuk lagi jadi turun bintang nya
Alungyuul Yuul,21 Desember 2024,4,"Permainan adil tidak berebut Lane? Ya itu benar permainan tidak adil dan kita harus berebut Hero dengan Lane lain? Kenapa season ini banyak sekali anomali aneh, kenapa clas Lane bisa memakai Hero mark mens? Bukankah di setiap Lane memiliki Hero nya masing masing?kenapa bisa memakai Hero Lane lain? Saya tadi bermain renk saya berada di Lane mm dan hendak memakai Hero unggul saya tapi Hero tersebut di pakai oleh clash lane yang bahkan itu bukan Hero Lane nya?!hey betulkan sistemmu itu rusak"
Muhamad Ilham Aryadi,31 Desember 2024,1,"Dah males main lagi, setiap mau naik tier selalu ketemu feeder. Benerin matchmaking system please 🤡🤡🤡🤡"
Lili Yanti,9 Januari 2025,5,bagus aj sih tpi waktu awal rilis musuhnya susah susah makannya hiatus bentar. tingkatkan lgi y
Aldi Yansyah,9 Januari 2025,2,Setiap bermain rank selalu mendapatkan tim yang tidak seimbang tidak menyesuaikan peringkat rank masing2 player
Nengah Widana,7 Januari 2025,5,Jangan di unduh game ini main Rank susah pas mau menang tiba tiba musuh dapat damage tambahan. Game apa ini jangan download
Endang046@gmail.com endang046,9 Januari 2025,4,"Ni dah mulai up date parahnya bisa makn ruang,,ngapain. Up date mkn ruang simpan msa update hmpir 1 GB,,parahhh,,,🥺🥺🥺"
Fakeh Pati,9 Januari 2025,3,Tolong jangan di campur rank banyak bot game ini walaupun banyak hadiah skin gratis tapi di dalam permainan banyak bot
londo londo ireng,6 Januari 2025,5,untuk klaim efek recall nya gimana. suruh update ke versi terbaru sudah saya update gak bisa juga. tolong di bantu min
Yugo Rijal izzata,27 Desember 2024,2,game ini udah bagus cuman masalah nya ada dalam lawan itu doang lawan terlalu kuat cuma itu masalah nya
Maz Rulz,8 Januari 2025,4,"sering, terjadi kesalahan saat kluar tim pas udh mencari micht hilang time nya jdi nge bug"
Obby Supreme,9 Januari 2025,1,Ukuran nya tolong dipress lagi jangan terlalu besar ga support di beberapa jenis dan tipe hp
saulri wolf demon,9 Januari 2025,4,"Bagus tapi kadang keluar sendiri pas lagi war, menyambungkan kembali nya lama . Mohon di perbaiki lagi"
Abdillah Acung,7 Januari 2025,1,"game apaan ni wkwkwk g ngotak game nya wkwkw semua Hero damage nya sakit semuaa padahal baru early game wkwk, pantes makin sepi game kerjaannya ngasi skin gratis trus bikin Hero bikinn skin doang wkwk,nerf Hero gada rasa gada beda nya wkwk game aneh"
Muhammad Krisna As-Siwalani,9 Januari 2025,5,"Kok lucu ya komen komen yang ngeluh stunnya lama, udah tau beda game masa disamain ama ML, mungkin 1,8 dtk nya ulti franco udh terlalu lama buat para player nya"
Riris Ajja,23 Desember 2024,1,Sinyal bagus kok d bikin lag... Setiap win 4/5 kali pasti dikasih sinyal ngelag klo gak tim nya bot
Zalqi Labolo,8 Januari 2025,5,Udah bagus overall maungkinbagian matchmacking tolong untuk menyesuaikan lagi dengan pemain dan stats nya
salman salsabil,9 Januari 2025,5,Lebih ditingkatkan tentang matchnya tidak stabil
Aku Abdulmaruf,9 Januari 2025,3,"Itemnya terlalu ribet mana buat mage ,mana buat figter mana buat tank ,terpaksa harus item dari sananya."
Alukarx AG,5 Januari 2025,1,Game sering stuck ngefrezz padahal jaringan baik baik saja buat ga nyaman bermain auto unistall.
Huanul,29 Desember 2024,5,"Mantapp, terus kembangkan ya min dan perhatikan bug nya ya min biar makin seru main nya"
Batu Rajaah,9 Januari 2025,4,Kalo main loading nya lama bgt trs bug trs pas masuk room juga GK bisa masuk🗿
ricky tholense,5 Januari 2025,5,Permainannya sangat seru belum lagi dengan season yang selalu dibuat oleh HOK selalu ada hal seru dan menyenangkan
Kenziekaia Pambudi,5 Januari 2025,5,lumayan bagus tapi mereka harusnya buat Hero baru lagi sama skinnya(+) skin mereka lebih muewah daripada mobile legend
Muhammad Malik,19 Oktober 2024,2,Awalnya gem ini baik sinyal enak sekarang gem ini udah mulai jellek karna sinyalnya jellek mungkin kalo begini terus semua player akan Pindak ke sebelah lagi tolong lah masalah sinyal ini di perbaiki kalo bisa sabungkan wifi Ama data terimakasih semoga membantu
Fajar Bayu,9 Januari 2025,5,"(Mantap kali) macht adil, maksud nya di sini adalah pembagian rolenya, jadi ga rebutan role di awal yang bikin emosi bikin ga fokus sedari awal, kadang juga merasa saling adu skil sama heronya masing-masing jadi berasa menjiwai, soal item dan segala macem udah pas buat tiap role tank ya keras support ya support, jungler ya damage, fighter ya tebel, apalagi yang kurang, di samain sebelah? Gataulah"
rahman man,8 Januari 2025,2,"Game aneh juga sih, masa aku gak ada buat pelanggaran Tiba-tiba poin reputasi di potong Pusing di bikin nya"
Arip Hidayat,7 Januari 2025,5,"Bagus sih, tapi jangan kasi kami tim yang bodoh atau baru main soalnya padahal rank saya udah tinggi loh"
ShiroNeko (EG),9 Januari 2025,5,"Gamenya mantap, buat yg ngeluh stun lama lah atau damage berasa gak balance lah, hadeh belajar lagi deh"
Ubi Rasa Nangka,7 Januari 2025,5,"Gamenya bagus,pemainnya banyak ramah - ramah,mekanik hero yang lumayan tinggi"
Dinda Toys,25 Desember 2024,5,Game nya bagus cuman ada bug sinyal tolong di perbaiki saya kasih bintang 5 soalnya seru
Ocol 94,9 Januari 2025,1,Game plan yang gak pernah se imbang campur aduk di tambah banyak player dark system lebih parah dari mobile legend kacau.
Nabila Diva,21 Desember 2024,5,Sebenarnya suka sama ini game tapi plis lah susah bat naik rank tim slalu ga pas jadi males kalo mau ngerank 😭
Shadow Gaming25,13 Januari 2025,3,kalau collab bareng anime di bikin 2D aja biar seperti di anime nya dan tambahan idle animation.
Enda Aulia,11 Januari 2025,5,"Game nya bagus banget!!!!! Ini game terseruuuuu!!!! Kualitas nya baik, tidak ada bug Aku beri nilai bintang lima😉😉😉😉🥳🥳🥳"
Gystart,8 Januari 2025,2,"kurang dijaringan, jaringan gw bagus buat main game sebelah tapi pas main ini malah ngeleg"
chandraws13,25 Desember 2024,1,Parah tiap main ranked selalu kena di laporin trus jd ga bisa main ranked lg langsung aja gue uninstall
Rosida Rosida,9 Januari 2025,5,Bagus bgt game cuma kadang banyak bug nya mohon diperbaiki lagi
Muh Syukur,9 Januari 2025,5,"Game nya seruu!!,bnyk petualangan rank yang harus di selesaikan aku kasih bintang 5🙌🏻"
Hari Ciptoning,9 Januari 2025,3,tolong ditambah hero yang bagus dan ram gamenya jangan terlalu besar karena hp saya ngeleg
Gamal Nurdiansyah,7 Januari 2025,1,"Game Ter aneh,,,,ga bisa masuk pertandingan,lanjut keluar sendiri,tau taunya udah di hukum lagi,5 jam ga bisa main."
sahabat ku,19 November 2024,1,"Nggak moonton nggak ini sama saja, selalu di kasih tim yang parah, tadinya mau kasih bintang 5, tapi males, 5 Mach kalah terus, mengecewakan"
Muhammad Irsyad,6 Januari 2025,2,"Woiii!!! Tolong dong kalok bikin Heron baru nama nya jangan kayak cina, cina semua napa! Cari nama lain dong yang lebih yang lebih umum gitu, yang main HOK bukan cina doang, iya tau HOK itu dari cina, tapi kalok bisa nama nama hero nya itu loh, kayak ML hero nya dia itu lebih global dan umum gk cuman mencerminkan ke cina banget"
Muhammad Mas'ud Syahrul Fadhli,5 Januari 2025,2,"Admin, Tolong perbaiki matchmakingnya, masa iya party 3 ketemu party 5. Gak logis sama sekali. Busuk bgt matchmakingnya"
Andro Meda,5 Januari 2025,1,"dapet tim sampah tiap match, saya selalu mvp tp loss, lucu banget ini game, tidak adil match makingnya"
Naura Arsyad,13 Januari 2025,4,"kualitas nya bagus+asik , dan enak di mainkan, pokonya kaliann juga harus coba main"
Andri Aja33,9 Januari 2025,5,di tingkat kan lagi sistem game dan performa nya
Siwani Amir,12 Januari 2025,5,game yang sangat bagus sekali kamu bisa mendapatkan skin dan Hero gratis!!
Hidayat Dayat,28 Desember 2024,3,min semenjak update kok kami ngerekam layar hasilnya burik yah gimana kita mau support game kalau buat konten aja buriq gitu pasti gabanyak yg minat
UNFAEDAH,8 Januari 2025,1,Masalah jaringan parah banget udah d ganti pengaturan grafisnya jg smpe terendah msh lag g stabil parah
Marman Yunandar,5 Januari 2025,1,"Banyak bug,,ping selalu merah terus kontrol biasa macet,,kalau afk karena ping merah pasti kena hukuman,,,padahal sudah pakai wifi+4G,,,"
doni Saputra,7 Januari 2025,1,Game terlalu banyak isi temennya bot ketimbang orang Game cacat jgn download game busuk. Mau solo rank di sini isi nya bot semua. Ya karna ga ada player kali ya jadi isi bot semua. Tertalu halu ini game lebik Mobile legen. Jagan download deh buang buang waktu buat maen game inj. Ga ada playernya
Atul Atul,8 Januari 2025,2,Kata sesuai rol kenapa far lene ada dua roam dua aneh banget nih geme tolong sesuai rol aja lah kalo main
Imp,6 Januari 2025,1,Event lumayan bagus tapi sayangnya gameplay nya kebanyakan BOT doang...!
Khoirul Akbar,9 Januari 2025,5,Tolong perbaiki untuk ini gem soal nya terlalu banyak tombol dan seperti acak² kan
Rimuru Tempest,6 Januari 2025,2,"gacha box shanhai ampas abis juga 100k lebih,kecewa berat sumpah..baru kali ini juga gua kepengen banget skin shanhai apalagi Lixin ayolah kasih gua diskon atau gimana gitu..dari kemaren ngarep kek ga di tanggepin 🥲"
UJE CHANEL,10 Januari 2025,3,Saya kasih bintang 3 dulu karena honor of kings membuat hp ram 2 sampai 3 bikin full memori tolong emot nya tidak usah diunduh lagi
reza saputra,25 Desember 2024,1,"game apa ini ketemu tim ph trs giliran ph mush di jagoin giliran tim sendiri di bot tin sistem nya gk adil game play to win lu top up bnyk lu win anjg emng percuma lu ksh event bagus skin bagus tpi sistem nya gk bagus gw push aja biar pake party global kalah 5x menang cuma 1x gk sepadan anjay,itu mah lu sama aj bhg cuma nutupin sistem gk adil lu dengan event bgs skin bagus kayak mana lah kau hok,bkin player nya males main ini mah"
