name,date,star,comment,comment_prep
Muhammad Galih,15 Agustus 2024,1,Terus kasih tim bot terus hok biar game lu dead game sekalian. Tolong lah untuk kasih team itu yng seimbang napa masak lebih banyak kalahnya ketimbang winya gk jelas kebanyakan dark sistem lama lama ni game sepi kalau kayak gini terus. Minimal jangan kayak game sebelah napa ngasih team gak becus bisa bisa ni game jadi dead game beneran jengkel gue,tim bot hok biar game lu dead game tolong team yng seimbang napa masak kalahnya ketimbang winya kebanyakan dark sistem ni game sepi kayak gini minimal kayak game sebelah napa ngasih team becus ni game dead game beneran jengkel gue
Line Line,3 Agustus 2024,4,"Menurut ku ini bagus lumayan seru juga hero hero nya cantik dan ganteng² suara hero nya juga lucu lucu 😃 Tolong jangan kasih tim ynag suka nyampah, beban, dan engga bisa main ya 🙂 jangan sering dark system juga plissss",ku bagus lumayan seru hero hero cantik ganteng² suara hero lucu lucu tolong tim ynag suka nyampah beban engga main dark system plissss
Ahmad Mujahidin,2 Agustus 2024,3,"Untuk melihat line atas susah, gak bisa 2 hand tapi pas hero dieliminasi baru bisa, tolong diperbaiki sama sensitifitas screennya di update lagi",line susah 2 hand pas hero dieliminasi tolong diperbaiki sensitifitas screennya update
Agus dermawan,27 Juli 2024,1,"game taik, kalau bintang full selalu di kasi tim bot gak pernah bisa naik tier, di mode normal sinyal aman ping hijau, tapi kalau di mode ranked selalu lag",game taik bintang full kasi tim bot tier mode normal sinyal aman ping hijau mode ranked lag
Sani Al G,31 Juli 2024,1,"Matchmakingnya ngga imbang banget masa udah master 1 ada aja masalahnya, kalo kalah gara gara skill ngga masalah , lah ini gw kalo kalah mesti antara farmlane feeder kalo nggak ada yang afk , emang punishmen nya yg ringan apa emang playernya yang ga sehat",matchmakingnya ngga imbang banget udah master 1 kalo kalah gara gara skill ngga gw kalo kalah mesti farmlane feeder kalo nggak afk emang punishmen ringan emang playernya sehat
Agus Susilo,5 Agustus 2024,1,1.-tidak ada cek sisa total Diamond yang di miliki. 2.-tidak dapat live streaming dengan benar dari aplikasi honor of Kings. 3.-volume dalam permainan honor of Kings terlalu pelan dan tidak bisa di besarkan. 4.-tidak ada pilihan map. 5.-tidak bisa menambahkan foto di album di profil. 6.-tidak mendukung lebih banyak media sosial untuk login ke aplikasi honor of Kings.,1. cek sisa total diamond miliki 2. live streaming aplikasi 3. volume permainan pelan besarkan 4. pilihan map 5. foto album profil 6. mendukung media sosial login aplikasi
Apri Yanto,23 Agustus 2024,5,"Kenapa yah,kok gak bisa ganti foto profil? Katanya kalau udah tier gold sedangkan aku sudah platinum?tolong perbaikan yah min trus kasih emot2 yang lucu2 trus ada emot bersuara kayak mobile legend pasti lebih seru",yah ganti foto profil udah tier gold platinum tolong perbaikan yah min trus emot2 lucu2 trus emot bersuara kayak seru
Lycan X Chelsie,25 Juli 2024,5,"Game nya bagus banget detil²nya dapet,hanya 1 yang ingin saya bahas yaitu soal RECALL yang lama menurut saya karna 7 detik,mohon di kurangin jadi 5,5 atau 5 detik aja biar gak terlalu lama",game bagus banget detil²nya dapet 1 bahas recall karna 7 detik mohon kurangin 5 5 5 detik biar
Windo Adong,18 Agustus 2024,1,"saya ingin memberikan saran biarkan kami bermain dengan negara kami VS negara lain secara random. kenapa? saya lelah sistem yang memberikan negara tim random seperti PH, MYMR, dan MALAY yg selalu menganggu setiap game=Troll. bintang akan diperbaiki setelah pemberianan Tahuan.",saran biarkan bermain negara vs negara random lelah sistem negara tim random ph mymr malay menganggu game troll bintang diperbaiki pemberianan tahuan
Aristo,28 Juli 2024,5,"Tolong segera perbaiki bug suara yang tidak muncul seperti double kill, triple kill,. Bug tersebut membuat suasana game menjadi kurang meriah dan tidak nyaman.",tolong perbaiki bug suara muncul double kill triple kill bug suasana game meriah nyaman
Budi Sitepu,8 Agustus 2024,1,Sudah di download semua data tetapi saya tidak bisa masuk ke dalam gamenya setiap 17persen selalu tidak bisa padahal kuota banyak dan internet kencang tolong di perbaiki kalau memeang dari sistemnya,download data masuk gamenya 17persen kuota internet kencang tolong perbaiki memeang sistemnya
Mitsuha Wakatachi,10 Agustus 2024,5,"goods job game nya seru abiz hero nya mudah di pahami plus yg paling penting ada fitur bahasa bebas pilih aku suka bahasa indonesia, sebagus ini game nya pemain indonesia masih aja ada yg protes masalah inilah itulah yg penting sinyal bagus gak leg dan bug juga udah sangat top, emang gampang apa bikin game lu banyak protes bikin game sendiri sono emang bisa bikin yg paling op sempurna abis, pasti ada aja kendala nya, masih mending honor of kings dari pada ml yg ada leg dan masalah ping",goods job game seru abiz hero mudah pahami plus fitur bahasa bebas pilih suka bahasa indonesia sebagus game pemain indonesia protes sinyal bagus leg bug udah top emang gampang bikin game lu protes bikin game sono emang bikin op sempurna abis kendala mending leg ping
Nekokid 2272,9 September 2024,1,"Tolong benerin matchmaking akun gw {Kucing Putih}. Dapet tim pada gbIk semua hampir tiap match, kalo mau menang harus gendong2 terus. Tapi apa iya gw bisa gendong2 terus kalo tim gw kerjaannya mati doang? Maen di GM bukannya makin kompetitif malah makin dikerjain anjg. Lama2 gw balik juga nih ke ML. Lagi banyak event tuh lawan saing lo Edit: BARU AJA GW DAPET TIM TIGA ORANG BOT, MUSUHNYA PLAYER SEMUA. YG BENER AJA LAH NGTD",tolong benerin matchmaking akun gw kucing putih dapet tim gbik match kalo menang gendong2 iya gw gendong2 kalo tim gw kerjaannya mati doang maen gm kompetitif dikerjain anjg lama2 gw nih event tuh lawan saing lo edit gw dapet tim orang bot musuhnya player bener ngtd
Saya Satpol,25 Juli 2024,5,"Bener sih lebih bagus dari pada MLbb, tapi setelah update terbaru bugnya makin banyak, suaranya yg hilang saat match, tiba² log out sendiri saat war match. Tolong perbaiki. Atau game ini akan tenggelam dengan sendirinya",bener sih bagus mlbb update terbaru bugnya suaranya hilang match tiba² log out war match tolong perbaiki game tenggelam
D.M.A 25413,30 Juli 2024,4,"Tolong sistem score untuk Jungler bisa diseimbangkan dan sistem asistnya juga diperbaiki,karena asist tidak akan dihitung jika musuh sudah hilang dalam jangkauan kita atau musuh kabur dari kita selana 3-6 detik",tolong sistem score jungler diseimbangkan sistem asistnya diperbaiki asist dihitung musuh hilang jangkauan musuh kabur selana 3 6 detik
Ica Simeka,28 Juli 2024,1,"Tombol skill kurang responsif, turet cristal terakhir terlalu lemah mudah hancur, hingga pertandingan kurang memuaskan jauh lebih baik mobile legend turetnya lebih kuat dan stabil, jika 1 vs 2 dah dipastikan nga bs kabur/ kalah, lebih bagus ml masih bs melawan dan gesit dlm pergerakan, belajar dr saingan dolo klo mau nyaingin ml jgn iklan doang blg stabil tp gamenya jauh dr bisa bersaing sm mobile legend, itu aj moga deve punya otak buat mikir😼 Tiap war selalu ngelag meski dah make wifi + data",tombol skill responsif turet cristal lemah mudah hancur pertandingan memuaskan turetnya kuat stabil 1 vs 2 dah nga bs kabur kalah bagus bs melawan gesit dlm pergerakan belajar dr saingan dolo klo nyaingin jgn iklan doang blg stabil tp gamenya dr bersaing sm aj moga deve otak mikir war ngelag dah make wifi data
Beat Blitz,4 Agustus 2024,1,"Game yang sangat buruk,terlalu banyak CC di game ini khususnya hampir di setiap figter tank dan assasin. mage sama mm jadi kerupuk doang damage turret kecil bisa war dalam turet, kalau sudah kena CC jangan harap bisa lari.belum lagi kalau sekarat kabur susah bet CD lama kalau lu user mage dan mm darah sekarat auto pasrah karena move mm dan mage sangat lah lambat dan CD Lama.",game buruk cc game figter tank assasin mage mm kerupuk doang damage turret war turet kena cc harap lari.belum sekarat kabur susah bet cd lu user mage mm darah sekarat auto pasrah move mm mage lambat cd
kepzzz Z,27 Agustus 2024,3,"Makin lama ping nya semakin nggak setabil aja nih. tolong di fix dong jadi susah mainnya, kalo pas war pasti tiba tiba nggak bisa gerak gara-gara ping nya nggak setabil. Untuk developer yang baik tolong di fix ya",ping nggak setabil nih tolong fix susah mainnya kalo pas war nggak gerak gara gara ping nggak setabil developer tolong fix
Zulfaqi Alfikri,2 Agustus 2024,4,Saya harap di update ke depannya ada fitur untuk merekomendasikan hero pada satu team mungkin itu saja saya rasa fitur itu sangat berguna baik bermain ber5 atau solo,harap update depannya fitur merekomendasikan hero team fitur berguna bermain ber5 solo
Meisi Nadin,6 September 2024,2,"saya tidak bisa login game nya, setiap login pasti memuat game hingga 18% saja dan tidak bisa masuk ke dalam game. saya sudah update tapi login screen nya tidak berubah sehingga. tolong di perbaiki🙏",login game login memuat game 18 masuk game update login screen berubah tolong perbaiki
Bintang Muhammad,1 Agustus 2024,4,"Udh bagus bgt nih game ,tpi klo dri segi game play,kurangnya skill,maksud nya kyk di fast hand misal ha xin,kan game play nya mirip nakroth di aov,nah pas ku samain game play nya kyk gak bisa di samain,kyk ada jeda pas mencet skill"" nya",udh bagus bgt nih game tpi klo dri segi game play kurangnya skill maksud kyk fast hand ha xin game play nakroth aov pas ku samain game play kyk samain kyk jeda pas mencet skill
Rhayy Nie,21 Agustus 2024,1,"Game moba yg sangat aneh, Main kebanyakan Lose streak trus, ketemu player yg Feeder lahh, Afk lahh, kompensasi cuma dikasih poin keberanian, tapi tetap bintang di kurangin, Banyak juga yang nyoba-nyoba hero di rank, yg afk dan Feeder cuma dikurangin poin reputasi, sedangkan yg korban udh bintang dkurangin, power hero dikurangin, capek saya bertemu player gk guna kek gtu, gtu jga main solo pasti bertemu musuh yg mabar, ingat perjanjianmu dev?..Solo bertemu solo, mabar bertemu yg mabar juga, Adil?",game moba aneh main kebanyakan lose streak trus ketemu player feeder lahh afk lahh kompensasi dikasih poin keberanian bintang kurangin nyoba nyoba hero rank afk feeder dikurangin poin reputasi korban udh bintang dkurangin power hero dikurangin capek bertemu player kek gtu gtu jga main solo bertemu musuh mabar perjanjianmu dev .. solo bertemu solo mabar bertemu mabar adil
Ibnu Rafi,16 September 2024,1,"Pantes nih game cuma bertahan 2 bulan, udah jelas banyak player dark sistem nya khusus player dari negara Vietnam, Malaysia, Indonesia, Chinese, thailand, bangkrut selalu aamiin.",pantes nih game bertahan 2 udah player dark sistem khusus player negara vietnam malaysia indonesia chinese thailand bangkrut aamiin
Luca Syawrizal,27 Juli 2024,2,"Untuk gamenya saya suka , tetapi mukin ada bag pada akun saya senring terjadi pembelian kupon pass mingguan secara otomatis dan taginhanya masuk ke ewallat saya , memang tidak mahal untuk harganya tetapi pembelian secara tidak dinginkan cukup mengganggu saya , mungkin apa ini terjadi pada akun saya saja apa ada yang sama saya tidak tau tapi ini keluhan yang saya rasakan memang saya pernah membeli karena ada diskon tetapi hanya beberapa kali , saat saya tidak ingin membeli kok malah ada tagihan",gamenya suka mukin bag akun senring pembelian kupon pass mingguan otomatis taginhanya masuk ewallat mahal harganya pembelian dinginkan mengganggu akun tau keluhan rasakan membeli diskon kali membeli tagihan
Aditia Marga,23 Agustus 2024,5,"Halo min, tolong dong di beberapa match hilangkan bot system baik di team maupun musuh, karna mengganggu kenyamanan kita bermain tidak bisa di ajak komunikasi terutamanya,",halo min tolong match hilangkan bot system team musuh karna mengganggu kenyamanan bermain ajak komunikasi terutamanya
Kotong Kobol,9 Agustus 2024,4,"Gamenya bagus, tapi udah 3 hari ini saya mau main kaga bisa, akunnya masih saya kaitkan sama facebook ada error terus gabisa masuk, mau main malah stuck terus ditunggu ini fix nya kalo gak uninstall, males ngulang dari awal",gamenya bagus udah 3 main kaga akunnya kaitkan facebook error gabisa masuk main stuck ditunggu fix kalo uninstall males ngulang
Raafi Ravarizkie,13 Agustus 2024,5,"Yang gua suka dari game ini adalah sistem arcananya gak kayak AOV yang dimana harus bayar, ini gratis dan kumohon untuk developer jangan hancurkan game ini soalnya dulu gua suka main AOV pake Maloch, Atta dan Allain tapi Arcananya mahal dan pemainnya sedikit sekali setelah itu saya pensiun. Gua gak peduli game ini gak bisa ngalahin ML seengaknya dapat bertahan lama.",gua suka game sistem arcananya kayak aov dimana bayar gratis kumohon developer hancurkan game gua suka main aov pake maloch atta allain arcananya mahal pemainnya pensiun gua peduli game ngalahin seengaknya bertahan
Zelo Harlis,3 Agustus 2024,1,"Banyak Pemain yang gabisa bermain dengan layak padahal rank nya udah tinggi yaitu master dan granmaster. Sistem matchmakingnya buruk, first role pilih farming malah sampe draft pick dapetnya role roaming, udah gitu role farming nya pada gabisa main semua. Rata rata pasti pada mati lebih dadi 7 dan kill cuman 4. Tolonglah Developer perbaiki sistem matchmaking, player yang sekalinya main udah feeder dikasih ban 3 hari biar adil. Mohon dipertimbangkan keluh kesah kami sebagai player.",pemain gabisa bermain layak rank udah master granmaster sistem matchmakingnya buruk first role pilih farming sampe draft pick dapetnya role roaming udah gitu role farming gabisa main mati dadi 7 kill cuman 4. tolonglah developer perbaiki sistem matchmaking player sekalinya main udah feeder dikasih ban 3 biar adil mohon dipertimbangkan keluh kesah player
Roby,3 Agustus 2024,1,"Tolong perbaiki lagi sistem game nya biar jangan kaya ppk tiap kali main ngelag² Game kntl ini mmg ngebug ny parah, lg seru² main tiba² ngelag. Tolong pihak developer perbaiki lg biar jangan kalah saing sama game yang serupa",tolong perbaiki sistem game biar kaya ppk kali main ngelag² game kntl mmg ngebug ny parah lg seru² main tiba² ngelag tolong developer perbaiki lg biar kalah saing game
Dipo Negoro,3 Agustus 2024,1,Setiap main ranked sinyal jadi nggak stabil Sudah saya lakukan apa yang developer sarankan tapi masih lag & sinyal tidak setabil Unistal saja game sampah ini.,main ranked sinyal nggak stabil lakukan developer sarankan lag sinyal setabil unistal game sampah
Farhan Rizki Nugroho,25 Juli 2024,3,"Game yang bagus, mudah dipelajari, visual map dan design karakter yang menarik, serta event yang menyenangkan. Tetapi sayang sekali terkadang ketika saya bermain masih suka mengalami lag padahal signal jaringan saya sudah bagus dan jika bisa buatkan hero yang berasal dari ras selain manusia agar game jadi lebih menarik",game bagus mudah dipelajari visual map design karakter menarik event menyenangkan sayang terkadang bermain suka mengalami lag signal jaringan bagus buatkan hero berasal ras manusia game menarik
Andri Purwanto,3 Agustus 2024,1,"Awal main matchnya balance. Tapi makin lama sistem matchingnya (apalagi pas solo) selalu dapat tim buruk (ada yg afk lah, feeder lah). Selamat tinggal HoK",main matchnya balance sistem matchingnya pas solo tim buruk afk feeder selamat tinggal hok
